0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
90 , -90 , -90 , 90 , 
90 , -90 , -90 , 90 , 
-90 , 90 , 90 , -90 , 
-90 , -90 , -90 , -90 , 
0 , -128 , -128 , 0 , 
90 , -90 , -90 , 90 , 
90 , 90 , 90 , 90 , 
0 , 0 , 0 , 0 , 
-90 , -90 , -90 , -90 , 
90 , -90 , -90 , 90 , 
-128 , 0 , 0 , -128 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
